t	h
1532.32	25189.9
1533.32	25189.9
1534.32	25189.8
1535.32	25189.8
1536.32	25189.8
1537.32	25189.7
1538.32	25189.7
1539.32	25189.7
1540.33	25189.6
1541.33	25189.6
1542.33	25189.5
1543.33	25189.5
1544.33	25189.5
1545.33	25189.4
1546.33	25189.4
1547.33	25189.3
1548.33	25189.3
1549.33	25189.2
1550.34	25189.2
1551.34	25189.1
1552.34	25189.1
1553.34	25189
1554.34	25189
1555.34	25189
1556.34	25188.9
1557.34	25188.9
1558.34	25188.8
1559.34	25188.8
1560.35	25188.7
1561.35	25188.7
1562.35	25188.6
1563.35	25188.6
1564.35	25188.5
1565.35	25188.5
1566.35	25188.4
1567.35	25188.4
1568.35	25188.4
1569.35	25188.3
1570.36	25188.3
1571.36	25188.2
1572.36	25188.2
1573.36	25188.2
1574.36	25188.1
1575.36	25188.1
1576.36	25188
1577.36	25188
1578.36	25188
1579.36	25187.9
1580.37	25187.9
1581.37	25187.9
1582.37	25187.9
1583.37	25187.8
1584.37	25187.8
1585.37	25187.8
1586.37	25187.8
1587.37	25187.8
1588.37	25187.7
1589.37	25187.7
1590.38	25187.7
1591.38	25187.7
1592.38	25187.7
1593.38	25187.7
1594.38	25187.7
1595.38	25187.7
1596.38	25187.7
1597.38	25187.7
1598.38	25187.7
1599.38	25187.7
1600.39	25187.7
1601.39	25187.7
1602.39	25187.7
1603.39	25187.7
1604.39	25187.7
1605.39	25187.7
1606.39	25187.7
1607.39	25187.8
1608.39	25187.8
1609.39	25187.8
1610.4	25187.8
1611.4	25187.8
1612.4	25187.9
1613.4	25187.9
1614.4	25187.9
1615.4	25187.9
1616.4	25188
1617.4	25188
1618.4	25188
1619.4	25188.1
1620.41	25188.1
1621.41	25188.1
1622.41	25188.2
1623.41	25188.2
1624.41	25188.3
1625.41	25188.3
1626.41	25188.3
1627.41	25188.4
1628.41	25188.4
1629.41	25188.5
1630.42	25188.5
1631.42	25188.6
1632.42	25188.6
1633.42	25188.6
1634.42	25188.7
1635.42	25188.7
1636.42	25188.8
1637.42	25188.8
1638.42	25188.9
1639.42	25188.9
1640.43	25188.9
1641.43	25189
1642.43	25189
1643.43	25189.1
1644.43	25189.1
1645.43	25189.2
1646.43	25189.2
1647.43	25189.2
1648.43	25189.3
1649.43	25189.3
1650.44	25189.4
1651.44	25189.4
1652.44	25189.4
1653.44	25189.5
1654.44	25189.5
1655.44	25189.5
1656.44	25189.6
1657.44	25189.6
1658.44	25189.6
1659.44	25189.7
1660.45	25189.7
1661.45	25189.7
1662.45	25189.7
1663.45	25189.8
1664.45	25189.8
1665.45	25189.8
1666.45	25189.8
1667.45	25189.9
1668.45	25189.9
1669.45	25189.9
1670.46	25189.9
1671.46	25189.9
1672.46	25189.9
1673.46	25189.9
1674.46	25189.9
1675.46	25189.9
1676.46	25189.9
1677.46	25189.9
1678.46	25189.9
1679.46	25189.9
1680.47	25189.9
1681.47	25189.9
1682.47	25189.9
1683.47	25189.9
1684.47	25189.9
1685.47	25189.9
1686.47	25189.9
1687.47	25189.9
1688.47	25189.8
1689.47	25189.8
1690.48	25189.8
1691.48	25189.8
1692.48	25189.8
1693.48	25189.7
1694.48	25189.7
1695.48	25189.7
1696.48	25189.6
1697.48	25189.6
1698.48	25189.6
1699.48	25189.6
1700.49	25189.5
1701.49	25189.5
1702.49	25189.5
1703.49	25189.4
1704.49	25189.4
1705.49	25189.3
1706.49	25189.3
1707.49	25189.3
1708.49	25189.2
1709.49	25189.2
1710.5	25189.2
1711.5	25189.1
1712.5	25189.1
1713.5	25189
1714.5	25189
1715.5	25188.9
1716.5	25188.9
1717.5	25188.9
1718.5	25188.8
1719.5	25188.8
1720.51	25188.7
1721.51	25188.7
1722.51	25188.7
1723.51	25188.6
1724.51	25188.6
1725.51	25188.5
1726.51	25188.5
1727.51	25188.5
1728.51	25188.4
1729.51	25188.4
1730.52	25188.3
1731.52	25188.3
1732.52	25188.3
1733.52	25188.2
1734.52	25188.2
1735.52	25188.2
1736.52	25188.1
1737.52	25188.1
1738.52	25188.1
1739.52	25188.1
1740.53	25188
1741.53	25188
1742.53	25188
1743.53	25188
1744.53	25187.9
1745.53	25187.9
1746.53	25187.9
1747.53	25187.9
1748.53	25187.9
1749.53	25187.9
1750.54	25187.8
1751.54	25187.8
1752.54	25187.8
1753.54	25187.8
1754.54	25187.8
1755.54	25187.8
1756.54	25187.8
1757.54	25187.8
1758.54	25187.8
1759.54	25187.8
1760.55	25187.8
1761.55	25187.8
1762.55	25187.8
1763.55	25187.8
1764.55	25187.8
1765.55	25187.9
1766.55	25187.9
1767.55	25187.9
1768.55	25187.9
1769.55	25187.9
1770.56	25187.9
1771.56	25188
1772.56	25188
1773.56	25188
1774.56	25188
1775.56	25188
1776.56	25188.1
1777.56	25188.1
1778.56	25188.1
1779.56	25188.2
1780.57	25188.2
1781.57	25188.2
1782.57	25188.3
1783.57	25188.3
1784.57	25188.3
1785.57	25188.4
1786.57	25188.4
1787.57	25188.4
1788.57	25188.5
1789.57	25188.5
1790.58	25188.5
1791.58	25188.6
1792.58	25188.6
1793.58	25188.7
1794.58	25188.7
1795.58	25188.7
1796.58	25188.8
1797.58	25188.8
1798.58	25188.9
1799.58	25188.9
1800.59	25188.9
1801.59	25189
1802.59	25189
1803.59	25189
1804.59	25189.1
1805.59	25189.1
1806.59	25189.2
1807.59	25189.2
1808.59	25189.2
1809.59	25189.3
1810.6	25189.3
1811.6	25189.3
1812.6	25189.4
1813.6	25189.4
1814.6	25189.4
1815.6	25189.5
1816.6	25189.5
1817.6	25189.5
1818.6	25189.5
1819.6	25189.6
1820.61	25189.6
1821.61	25189.6
1822.61	25189.6
1823.61	25189.7
1824.61	25189.7
1825.61	25189.7
1826.61	25189.7
1827.61	25189.7
1828.61	25189.7
1829.61	25189.8
1830.62	25189.8
1831.62	25189.8
1832.62	25189.8
1833.62	25189.8
1834.62	25189.8
1835.62	25189.8
1836.62	25189.8
1837.62	25189.8
1838.62	25189.8
1839.62	25189.8
1840.63	25189.8
1841.63	25189.8
1842.63	25189.8
1843.63	25189.8
1844.63	25189.8
1845.63	25189.8
1846.63	25189.8
1847.63	25189.7
1848.63	25189.7
1849.63	25189.7
1850.64	25189.7
1851.64	25189.7
1852.64	25189.7
1853.64	25189.6
1854.64	25189.6
1855.64	25189.6
1856.64	25189.6
1857.64	25189.5
1858.64	25189.5
1859.64	25189.5
1860.65	25189.5
1861.65	25189.4
1862.65	25189.4
1863.65	25189.4
1864.65	25189.3
1865.65	25189.3
1866.65	25189.3
1867.65	25189.2
1868.65	25189.2
1869.65	25189.2
1870.66	25189.1
1871.66	25189.1
1872.66	25189.1
1873.66	25189
1874.66	25189
1875.66	25188.9
1876.66	25188.9
1877.66	25188.9
1878.66	25188.8
1879.66	25188.8
1880.67	25188.8
1881.67	25188.7
1882.67	25188.7
1883.67	25188.6
1884.67	25188.6
1885.67	25188.6
1886.67	25188.5
1887.67	25188.5
1888.67	25188.5
1889.67	25188.4
1890.68	25188.4
1891.68	25188.4
1892.68	25188.3
1893.68	25188.3
1894.68	25188.3
1895.68	25188.3
1896.68	25188.2
1897.68	25188.2
1898.68	25188.2
1899.68	25188.1
1900.69	25188.1
1901.69	25188.1
1902.69	25188.1
1903.69	25188.1
1904.69	25188
1905.69	25188
1906.69	25188
1907.69	25188
1908.69	25188
1909.69	25188
1910.7	25188
1911.7	25187.9
1912.7	25187.9
1913.7	25187.9
1914.7	25187.9
1915.7	25187.9
1916.7	25187.9
1917.7	25187.9
1918.7	25187.9
1919.7	25187.9
1920.71	25187.9
1921.71	25187.9
1922.71	25187.9
1923.71	25187.9
1924.71	25187.9
1925.71	25188
1926.71	25188
1927.71	25188
1928.71	25188
1929.71	25188
1930.72	25188
1931.72	25188
1932.72	25188.1
1933.72	25188.1
1934.72	25188.1
1935.72	25188.1
1936.72	25188.2
1937.72	25188.2
1938.72	25188.2
1939.72	25188.2
1940.73	25188.3
1941.73	25188.3
1942.73	25188.3
1943.73	25188.3
1944.73	25188.4
1945.73	25188.4
1946.73	25188.4
1947.73	25188.5
1948.73	25188.5
1949.73	25188.5
1950.74	25188.6
1951.74	25188.6
1952.74	25188.6
1953.74	25188.7
1954.74	25188.7
1955.74	25188.7
1956.74	25188.8
1957.74	25188.8
1958.74	25188.8
1959.74	25188.9
1960.75	25188.9
1961.75	25188.9
1962.75	25189
1963.75	25189
1964.75	25189.1
1965.75	25189.1
1966.75	25189.1
1967.75	25189.2
1968.75	25189.2
1969.75	25189.2
1970.76	25189.2
1971.76	25189.3
1972.76	25189.3
1973.76	25189.3
1974.76	25189.4
1975.76	25189.4
1976.76	25189.4
1977.76	25189.4
1978.76	25189.5
1979.76	25189.5
1980.77	25189.5
1981.77	25189.5
1982.77	25189.6
1983.77	25189.6
1984.77	25189.6
1985.77	25189.6
1986.77	25189.6
1987.77	25189.6
1988.77	25189.7
1989.77	25189.7
1990.78	25189.7
1991.78	25189.7
1992.78	25189.7
1993.78	25189.7
1994.78	25189.7
1995.78	25189.7
1996.78	25189.7
1997.78	25189.7
1998.78	25189.7
1999.78	25189.7
2000.79	25189.7
2001.79	25189.7
2002.79	25189.7
2003.79	25189.7
2004.79	25189.7
2005.79	25189.7
2006.79	25189.7
2007.79	25189.7
2008.79	25189.6
2009.79	25189.6
2010.8	25189.6
2011.8	25189.6
2012.8	25189.6
2013.8	25189.6
2014.8	25189.5
2015.8	25189.5
2016.8	25189.5
2017.8	25189.5
2018.8	25189.4
2019.8	25189.4
2020.81	25189.4
2021.81	25189.4
2022.81	25189.3
2023.81	25189.3
2024.81	25189.3
2025.81	25189.3
2026.81	25189.2
2027.81	25189.2
2028.81	25189.2
2029.81	25189.1
2030.82	25189.1
2031.82	25189.1
2032.82	25189
2033.82	25189
2034.82	25189
2035.82	25188.9
2036.82	25188.9
2037.82	25188.9
2038.82	25188.8
2039.82	25188.8
2040.83	25188.8
2041.83	25188.7
2042.83	25188.7
2043.83	25188.7
2044.83	25188.6
2045.83	25188.6
2046.83	25188.6
2047.83	25188.5
2048.83	25188.5
2049.83	25188.5
2050.83	25188.5
2051.83	25188.4
2052.83	25188.4
2053.83	25188.4
2054.83	25188.3
2055.83	25188.3
2056.83	25188.3
2057.83	25188.3
2058.83	25188.2
2059.83	25188.2
2060.83	25188.2
2061.83	25188.2
2062.83	25188.2
2063.83	25188.1
2064.83	25188.1
2065.83	25188.1
2066.83	25188.1
2067.83	25188.1
2068.83	25188.1
2069.83	25188.1
2070.83	25188
2071.83	25188
2072.83	25188
2073.83	25188
2074.83	25188
2075.83	25188
2076.83	25188
2077.83	25188
2078.83	25188
2079.83	25188
2080.83	25188
2081.83	25188
2082.83	25188
2083.83	25188
2084.83	25188
2085.83	25188
2086.83	25188.1
2087.83	25188.1
2088.83	25188.1
2089.83	25188.1
2090.83	25188.1
2091.83	25188.1
2092.83	25188.1
2093.83	25188.2
2094.83	25188.2
2095.83	25188.2
2096.83	25188.2
2097.83	25188.2
2098.83	25188.3
2099.83	25188.3
2100.83	25188.3
2101.83	25188.3
2102.83	25188.4
2103.83	25188.4
2104.83	25188.4
2105.83	25188.4
2106.83	25188.5
2107.83	25188.5
2108.83	25188.5
2109.83	25188.6
2110.83	25188.6
2111.83	25188.6
2112.83	25188.6
2113.83	25188.7
2114.83	25188.7
2115.83	25188.7
2116.83	25188.8
2117.83	25188.8
2118.83	25188.8
2119.83	25188.9
2120.83	25188.9
2121.83	25188.9
2122.83	25189
2123.83	25189
2124.83	25189
2125.83	25189.1
2126.83	25189.1
2127.83	25189.1
2128.83	25189.1
2129.83	25189.2
2130.83	25189.2
2131.83	25189.2
2132.83	25189.3
2133.83	25189.3
2134.83	25189.3
2135.83	25189.3
2136.83	25189.4
2137.83	25189.4
2138.83	25189.4
2139.83	25189.4
2140.83	25189.4
2141.83	25189.5
2142.83	25189.5
2143.83	25189.5
2144.83	25189.5
2145.83	25189.5
2146.83	25189.5
2147.83	25189.6
2148.83	25189.6
2149.83	25189.6
2150.83	25189.6
2151.83	25189.6
2152.83	25189.6
2153.83	25189.6
2154.83	25189.6
2155.83	25189.6
2156.83	25189.6
2157.83	25189.6
2158.83	25189.6
2159.83	25189.6
2160.83	25189.6
2161.83	25189.6
2162.83	25189.6
2163.83	25189.6
2164.83	25189.6
2165.83	25189.6
2166.83	25189.6
2167.83	25189.6
2168.83	25189.6
2169.83	25189.6
2170.83	25189.5
2171.83	25189.5
2172.83	25189.5
2173.83	25189.5
2174.83	25189.5
2175.83	25189.5
2176.83	25189.4
2177.83	25189.4
2178.83	25189.4
2179.83	25189.4
2180.83	25189.4
2181.83	25189.3
2182.83	25189.3
2183.83	25189.3
2184.83	25189.3
2185.83	25189.2
2186.83	25189.2
2187.83	25189.2
2188.83	25189.1
2189.83	25189.1
2190.83	25189.1
2191.83	25189.1
2192.83	25189
2193.83	25189
2194.83	25189
2195.83	25188.9
2196.83	25188.9
2197.83	25188.9
2198.83	25188.8
2199.83	25188.8
2200.83	25188.8
2201.83	25188.8
2202.83	25188.7
2203.83	25188.7
2204.83	25188.7
2205.83	25188.6
2206.83	25188.6
2207.83	25188.6
2208.83	25188.6
2209.83	25188.5
2210.83	25188.5
2211.83	25188.5
2212.83	25188.4
2213.83	25188.4
2214.83	25188.4
2215.83	25188.4
2216.83	25188.3
2217.83	25188.3
2218.83	25188.3
2219.83	25188.3
2220.83	25188.3
2221.83	25188.2
2222.83	25188.2
2223.83	25188.2
2224.83	25188.2
2225.83	25188.2
2226.83	25188.2
2227.83	25188.2
2228.83	25188.1
2229.83	25188.1
2230.83	25188.1
2231.83	25188.1
2232.83	25188.1
2233.83	25188.1
2234.83	25188.1
2235.83	25188.1
2236.83	25188.1
2237.83	25188.1
2238.83	25188.1
2239.83	25188.1
2240.83	25188.1
2241.83	25188.1
2242.83	25188.1
2243.83	25188.1
2244.83	25188.1
2245.83	25188.1
2246.83	25188.1
2247.83	25188.1
2248.83	25188.1
2249.83	25188.1
2250.83	25188.2
2251.83	25188.2
2252.83	25188.2
2253.83	25188.2
2254.83	25188.2
2255.83	25188.2
2256.83	25188.3
2257.83	25188.3
2258.83	25188.3
2259.83	25188.3
2260.83	25188.3
2261.83	25188.4
2262.83	25188.4
2263.83	25188.4
2264.83	25188.4
2265.83	25188.5
2266.83	25188.5
2267.83	25188.5
2268.83	25188.5
2269.83	25188.6
2270.83	25188.6
2271.83	25188.6
2272.83	25188.7
2273.83	25188.7
2274.83	25188.7
2275.83	25188.7
2276.83	25188.8
2277.83	25188.8
2278.83	25188.8
2279.83	25188.9
2280.83	25188.9
2281.83	25188.9
2282.83	25188.9
2283.83	25189
2284.83	25189
2285.83	25189
2286.83	25189.1
2287.83	25189.1
2288.83	25189.1
2289.83	25189.1
2290.83	25189.2
2291.83	25189.2
2292.83	25189.2
2293.83	25189.2
2294.83	25189.3
2295.83	25189.3
2296.83	25189.3
2297.83	25189.3
2298.83	25189.3
2299.83	25189.4
2300.83	25189.4
2301.83	25189.4
2302.83	25189.4
2303.83	25189.4
2304.83	25189.5
2305.83	25189.5
2306.83	25189.5
2307.83	25189.5
2308.83	25189.5
2309.83	25189.5
2310.83	25189.5
2311.83	25189.5
2312.83	25189.5
2313.83	25189.5
2314.83	25189.6
2315.83	25189.6
2316.83	25189.6
2317.83	25189.6
2318.83	25189.6
2319.83	25189.6
2320.83	25189.6
2321.83	25189.6
2322.83	25189.6
2323.83	25189.6
2324.83	25189.5
2325.83	25189.5
2326.83	25189.5
2327.83	25189.5
2328.83	25189.5
2329.83	25189.5
2330.83	25189.5
2331.83	25189.5
2332.83	25189.5
2333.83	25189.4
2334.83	25189.4
2335.83	25189.4
2336.83	25189.4
2337.83	25189.4
2338.83	25189.4
2339.83	25189.3
2340.83	25189.3
2341.83	25189.3
2342.83	25189.3
2343.83	25189.2
2344.83	25189.2
2345.83	25189.2
2346.83	25189.2
2347.83	25189.2
2348.83	25189.1
2349.83	25189.1
2350.83	25189.1
2351.83	25189
2352.83	25189
2353.83	25189
2354.83	25189
2355.83	25188.9
2356.83	25188.9
2357.83	25188.9
2358.83	25188.9
2359.83	25188.8
2360.83	25188.8
2361.83	25188.8
2362.83	25188.7
2363.83	25188.7
2364.83	25188.7
2365.83	25188.7
2366.83	25188.6
2367.83	25188.6
2368.83	25188.6
2369.83	25188.6
2370.83	25188.5
2371.83	25188.5
2372.83	25188.5
2373.83	25188.5
2374.83	25188.4
2375.83	25188.4
2376.83	25188.4
2377.83	25188.4
2378.83	25188.4
2379.83	25188.3
2380.83	25188.3
2381.83	25188.3
2382.83	25188.3
2383.83	25188.3
2384.83	25188.3
2385.83	25188.2
2386.83	25188.2
2387.83	25188.2
2388.83	25188.2
2389.83	25188.2
2390.83	25188.2
2391.83	25188.2
2392.83	25188.2
2393.83	25188.2
2394.83	25188.2
2395.83	25188.1
2396.83	25188.1
2397.83	25188.1
2398.83	25188.1
2399.83	25188.1
2400.83	25188.1
2401.83	25188.1
2402.83	25188.1
2403.83	25188.2
2404.83	25188.2
2405.83	25188.2
2406.83	25188.2
2407.83	25188.2
2408.83	25188.2
2409.83	25188.2
2410.83	25188.2
2411.83	25188.2
2412.83	25188.2
2413.83	25188.3
2414.83	25188.3
2415.83	25188.3
2416.83	25188.3
2417.83	25188.3
2418.83	25188.3
2419.83	25188.4
2420.83	25188.4
2421.83	25188.4
2422.83	25188.4
2423.83	25188.4
2424.83	25188.5
2425.83	25188.5
2426.83	25188.5
2427.83	25188.5
2428.83	25188.6
2429.83	25188.6
2430.83	25188.6
2431.83	25188.6
2432.83	25188.7
2433.83	25188.7
2434.83	25188.7
2435.83	25188.7
2436.83	25188.8
2437.83	25188.8
2438.83	25188.8
2439.83	25188.8
2440.83	25188.9
2441.83	25188.9
2442.83	25188.9
2443.83	25189
2444.83	25189
2445.83	25189
2446.83	25189
2447.83	25189.1
2448.83	25189.1
2449.83	25189.1
2450.83	25189.1
2451.83	25189.2
2452.83	25189.2
2453.83	25189.2
2454.83	25189.2
2455.83	25189.2
2456.83	25189.3
2457.83	25189.3
2458.83	25189.3
2459.83	25189.3
2460.83	25189.3
2461.83	25189.4
2462.83	25189.4
2463.83	25189.4
2464.83	25189.4
2465.83	25189.4
2466.83	25189.4
2467.83	25189.4
2468.83	25189.5
2469.83	25189.5
2470.83	25189.5
2471.83	25189.5
2472.83	25189.5
2473.83	25189.5
2474.83	25189.5
2475.83	25189.5
2476.83	25189.5
2477.83	25189.5
2478.83	25189.5
2479.83	25189.5
2480.83	25189.5
2481.83	25189.5
2482.83	25189.5
2483.83	25189.5
2484.83	25189.5
2485.83	25189.5
2486.83	25189.5
2487.83	25189.5
2488.83	25189.5
2489.83	25189.5
2490.83	25189.4
2491.83	25189.4
2492.83	25189.4
2493.83	25189.4
2494.83	25189.4
2495.83	25189.4
2496.83	25189.4
2497.83	25189.3
2498.83	25189.3
2499.83	25189.3
2500.83	25189.3
2501.83	25189.3
2502.83	25189.2
2503.83	25189.2
2504.83	25189.2
2505.83	25189.2
2506.83	25189.2
2507.83	25189.1
2508.83	25189.1
2509.83	25189.1
2510.83	25189.1
2511.83	25189
2512.83	25189
2513.83	25189
2514.83	25189
2515.83	25188.9
2516.83	25188.9
2517.83	25188.9
2518.83	25188.9
2519.83	25188.8
2520.83	25188.8
2521.83	25188.8
2522.83	25188.8
2523.83	25188.7
2524.83	25188.7
2525.83	25188.7
2526.83	25188.7
2527.83	25188.6
2528.83	25188.6
2529.83	25188.6
2530.83	25188.6
2531.83	25188.5
2532.83	25188.5
2533.83	25188.5
2534.83	25188.5
2535.83	25188.5
2536.83	25188.4
2537.83	25188.4
2538.83	25188.4
2539.83	25188.4
2540.83	25188.4
2541.83	25188.3
2542.83	25188.3
2543.83	25188.3
2544.83	25188.3
2545.83	25188.3
2546.83	25188.3
2547.83	25188.3
2548.83	25188.3
2549.83	25188.2
2550.83	25188.2
2551.83	25188.2
2552.83	25188.2
2553.83	25188.2
2554.83	25188.2
2555.83	25188.2
2556.83	25188.2
2557.83	25188.2
2558.83	25188.2
2559.83	25188.2
2560.83	25188.2
2561.83	25188.2
2562.83	25188.2
2563.83	25188.2
2564.83	25188.2
2565.83	25188.2
2566.83	25188.2
2567.83	25188.2
2568.83	25188.2
2569.83	25188.2
2570.83	25188.3
2571.83	25188.3
2572.83	25188.3
2573.83	25188.3
2574.83	25188.3
2575.83	25188.3
2576.83	25188.3
2577.83	25188.4
2578.83	25188.4
2579.83	25188.4
2580.83	25188.4
2581.83	25188.4
2582.83	25188.4
2583.83	25188.5
2584.83	25188.5
2585.83	25188.5
2586.83	25188.5
2587.83	25188.5
2588.83	25188.6
2589.83	25188.6
2590.83	25188.6
2591.83	25188.6
2592.83	25188.7
2593.83	25188.7
2594.83	25188.7
2595.83	25188.7
2596.83	25188.8
2597.83	25188.8
2598.83	25188.8
2599.83	25188.8
2600.83	25188.9
2601.83	25188.9
2602.83	25188.9
2603.83	25188.9
2604.83	25189
2605.83	25189
2606.83	25189
2607.83	25189
2608.83	25189.1
2609.83	25189.1
2610.83	25189.1
2611.83	25189.1
2612.83	25189.1
2613.83	25189.2
2614.83	25189.2
2615.83	25189.2
2616.83	25189.2
2617.83	25189.2
2618.83	25189.3
2619.83	25189.3
2620.83	25189.3
2621.83	25189.3
2622.83	25189.3
2623.83	25189.3
2624.83	25189.4
2625.83	25189.4
2626.83	25189.4
2627.83	25189.4
2628.83	25189.4
2629.83	25189.4
2630.83	25189.4
2631.83	25189.4
2632.83	25189.4
2633.83	25189.4
2634.83	25189.4
2635.83	25189.5
2636.83	25189.5
2637.83	25189.5
2638.83	25189.5
2639.83	25189.5
2640.83	25189.5
2641.83	25189.5
2642.83	25189.5
2643.83	25189.4
2644.83	25189.4
2645.83	25189.4
2646.83	25189.4
2647.83	25189.4
2648.83	25189.4
2649.83	25189.4
2650.83	25189.4
2651.83	25189.4
2652.83	25189.4
2653.83	25189.4
2654.83	25189.4
2655.83	25189.3
2656.83	25189.3
2657.83	25189.3
2658.83	25189.3
2659.83	25189.3
2660.83	25189.3
2661.83	25189.2
2662.83	25189.2
2663.83	25189.2
2664.83	25189.2
2665.83	25189.2
2666.83	25189.1
2667.83	25189.1
2668.83	25189.1
2669.83	25189.1
2670.83	25189.1
2671.83	25189
2672.83	25189
2673.83	25189
2674.83	25189
2675.83	25188.9
2676.83	25188.9
2677.83	25188.9
2678.83	25188.9
2679.83	25188.8
2680.83	25188.8
2681.83	25188.8
2682.83	25188.8
2683.83	25188.7
2684.83	25188.7
2685.83	25188.7
2686.83	25188.7
2687.83	25188.7
2688.83	25188.6
2689.83	25188.6
2690.83	25188.6
2691.83	25188.6
2692.83	25188.5
2693.83	25188.5
2694.83	25188.5
2695.83	25188.5
2696.83	25188.5
2697.83	25188.5
2698.83	25188.4
2699.83	25188.4
2700.83	25188.4
2701.83	25188.4
2702.83	25188.4
2703.83	25188.4
2704.83	25188.3
2705.83	25188.3
2706.83	25188.3
2707.83	25188.3
2708.83	25188.3
2709.83	25188.3
2710.83	25188.3
2711.83	25188.3
2712.83	25188.3
2713.83	25188.3
2714.83	25188.3
2715.83	25188.2
2716.83	25188.2
2717.83	25188.2
2718.83	25188.2
2719.83	25188.2
2720.83	25188.2
2721.83	25188.2
2722.83	25188.2
2723.83	25188.2
2724.83	25188.3
2725.83	25188.3
2726.83	25188.3
2727.83	25188.3
2728.83	25188.3
2729.83	25188.3
2730.83	25188.3
2731.83	25188.3
2732.83	25188.3
2733.83	25188.3
2734.83	25188.3
2735.83	25188.4
2736.83	25188.4
2737.83	25188.4
2738.83	25188.4
2739.83	25188.4
2740.83	25188.4
2741.83	25188.4
2742.83	25188.5
2743.83	25188.5
2744.83	25188.5
2745.83	25188.5
2746.83	25188.5
2747.83	25188.6
2748.83	25188.6
2749.83	25188.6
2750.83	25188.6
2751.83	25188.6
2752.83	25188.7
2753.83	25188.7
2754.83	25188.7
2755.83	25188.7
2756.83	25188.8
2757.83	25188.8
2758.83	25188.8
2759.83	25188.8
2760.83	25188.9
2761.83	25188.9
2762.83	25188.9
2763.83	25188.9
2764.83	25188.9
2765.83	25189
2766.83	25189
2767.83	25189
2768.83	25189
2769.83	25189.1
2770.83	25189.1
2771.83	25189.1
2772.83	25189.1
2773.83	25189.1
2774.83	25189.2
2775.83	25189.2
2776.83	25189.2
2777.83	25189.2
2778.83	25189.2
2779.83	25189.2
2780.83	25189.3
2781.83	25189.3
2782.83	25189.3
2783.83	25189.3
2784.83	25189.3
2785.83	25189.3
2786.83	25189.3
2787.83	25189.4
2788.83	25189.4
2789.83	25189.4
2790.83	25189.4
2791.83	25189.4
2792.83	25189.4
2793.83	25189.4
2794.83	25189.4
2795.83	25189.4
2796.83	25189.4
2797.83	25189.4
2798.83	25189.4
2799.83	25189.4
2800.83	25189.4
2801.83	25189.4
2802.83	25189.4
2803.83	25189.4
2804.83	25189.4
2805.83	25189.4
2806.83	25189.4
2807.83	25189.4
2808.83	25189.4
2809.83	25189.4
2810.83	25189.4
2811.83	25189.4
2812.83	25189.3
2813.83	25189.3
2814.83	25189.3
2815.83	25189.3
2816.83	25189.3
2817.83	25189.3
2818.83	25189.3
2819.83	25189.3
2820.83	25189.2
2821.83	25189.2
2822.83	25189.2
2823.83	25189.2
2824.83	25189.2
2825.83	25189.1
2826.83	25189.1
2827.83	25189.1
2828.83	25189.1
2829.83	25189.1
2830.83	25189
2831.83	25189
2832.83	25189
2833.83	25189
2834.83	25189
2835.83	25188.9
2836.83	25188.9
2837.83	25188.9
2838.83	25188.9
2839.83	25188.8
2840.83	25188.8
2841.83	25188.8
2842.83	25188.8
2843.83	25188.8
2844.83	25188.7
2845.83	25188.7
2846.83	25188.7
2847.83	25188.7
2848.83	25188.7
2849.83	25188.6
2850.83	25188.6
2851.83	25188.6
2852.83	25188.6
2853.83	25188.6
2854.83	25188.5
2855.83	25188.5
2856.83	25188.5
2857.83	25188.5
2858.83	25188.5
2859.83	25188.4
2860.83	25188.4
2861.83	25188.4
2862.83	25188.4
2863.83	25188.4
2864.83	25188.4
2865.83	25188.4
2866.83	25188.4
